"YEAR","STATE","EVTYPE","COUNT","FATALITIES","INJURIES","PROPDMG","CROPDMG"
1957,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",23,0,0,0,0
1957,"south dakota","TORNADO",20,1,1,0.38552,0
1958,"south dakota","HAIL",42,0,0,0,0
1958,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
1958,"south dakota","TORNADO",1,0,0,0.0025,0
1959,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",24,0,0,0,0
1959,"south dakota","HAIL",16,0,0,0,0
1959,"south dakota","TORNADO",11,0,3,0.1525,0
1960,"south dakota","TORNADO",9,0,1,0.30778,0
1960,"south dakota","HAIL",16,0,0,0,0
1960,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",23,0,0,0,0
1961,"south dakota","TORNADO",14,1,7,1.5625,0
1961,"south dakota","HAIL",15,0,0,0,0
1961,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",12,0,0,0,0
1962,"south dakota","TORNADO",39,0,43,5.73525,0
1962,"south dakota","HAIL",22,0,0,0,0
1962,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",11,0,0,0,0
1963,"south dakota","HAIL",26,0,0,0,0
1963,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",19,0,0,0,0
1963,"south dakota","TORNADO",9,0,0,0.55275,0
1964,"south dakota","TORNADO",33,0,13,3.0325,0
1964,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",21,0,0,0,0
1964,"south dakota","HAIL",19,0,0,0,0
1965,"south dakota","HAIL",23,0,0,0,0
1965,"south dakota","TORNADO",64,2,3,8.3675,0
1965,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",12,0,0,0,0
1966,"south dakota","TORNADO",30,3,12,0.89003,0
1966,"south dakota","HAIL",29,0,0,0,0
1966,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",25,0,0,0,0
1967,"south dakota","TORNADO",27,0,15,2.61,0
1967,"south dakota","HAIL",25,0,0,0,0
1967,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
1968,"south dakota","HAIL",31,0,0,0,0
1968,"south dakota","TORNADO",21,0,2,0.3,0
1968,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",23,0,0,0,0
1969,"south dakota","HAIL",31,0,0,0,0
1969,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",36,0,0,0,0
1969,"south dakota","TORNADO",30,0,18,0.72525,0
1970,"south dakota","HAIL",35,0,0,0,0
1970,"south dakota","TORNADO",31,1,1,25.375,0
1970,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",19,0,0,0,0
1971,"south dakota","HAIL",19,0,0,0,0
1971,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",27,0,0,0,0
1971,"south dakota","TORNADO",47,0,3,0.2625,0
1972,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
1972,"south dakota","HAIL",21,0,0,0,0
1972,"south dakota","TORNADO",31,0,1,0.3625,0
1973,"south dakota","TORNADO",28,2,21,2.8675,0
1973,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",47,0,0,0,0
1973,"south dakota","HAIL",32,0,0,0,0
1974,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",62,0,0,0,0
1974,"south dakota","TORNADO",14,0,1,0.58275,0
1974,"south dakota","HAIL",39,0,0,0,0
1975,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",64,0,0,0,0
1975,"south dakota","HAIL",32,0,0,0,0
1975,"south dakota","TORNADO",32,0,0,0.6865,0
1976,"south dakota","HAIL",22,0,0,0,0
1976,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
1976,"south dakota","TORNADO",4,0,0,0.2525,0
1977,"south dakota","HAIL",37,0,0,0,0
1977,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",54,0,0,0,0
1977,"south dakota","TORNADO",28,0,0,0.8075,0
1978,"south dakota","HAIL",29,0,0,0,0
1978,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",64,0,0,0,0
1978,"south dakota","TORNADO",28,0,15,1.2525,0
1979,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",39,0,0,0,0
1979,"south dakota","HAIL",44,0,0,0,0
1979,"south dakota","TORNADO",32,1,0,33.325,0
1980,"south dakota","HAIL",101,0,0,0,0
1980,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",98,0,0,0,0
1980,"south dakota","TORNADO",53,0,0,0.25253,0
1981,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",68,0,0,0,0
1981,"south dakota","HAIL",71,0,0,0,0
1981,"south dakota","TORNADO",20,0,2,0.85,0
1982,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",135,0,0,0,0
1982,"south dakota","TORNADO",33,0,4,0.57606,0
1982,"south dakota","HAIL",90,0,0,0,0
1983,"south dakota","TORNADO",26,0,4,3.11627,0
1983,"south dakota","HAIL",66,0,0,0,0
1983,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",105,0,0,0,0
1984,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",68,2,0,0,0
1984,"south dakota","HAIL",66,0,0,0,0
1984,"south dakota","TORNADO",34,0,2,5.6275,0
1985,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",122,0,1,0,0
1985,"south dakota","TORNADO",60,0,0,2.893,0
1985,"south dakota","HAIL",101,0,0,0,0
1986,"south dakota","HAIL",104,0,20,0,0
1986,"south dakota","TORNADO",35,0,0,5.933,0
1986,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",99,2,8,0,0
1987,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",77,0,3,0,0
1987,"south dakota","TORNADO",34,0,0,0.28,0
1987,"south dakota","HAIL",94,0,0,0,0
1988,"south dakota","HAIL",40,0,0,0,0
1988,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",55,0,2,0,0
1988,"south dakota","TORNADO",5,0,0,0.0025,0
1989,"south dakota","HAIL",68,0,0,0,0
1989,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",40,0,4,0,0
1989,"south dakota","TORNADO",5,0,5,0.525,0
1990,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",70,0,0,0,0
1990,"south dakota","HAIL",86,0,1,0,0
1990,"south dakota","TORNADO",12,0,0,5,0
1991,"south dakota","HAIL",212,0,2,0,0
1991,"south dakota","TORNADO",34,0,25,3.80103,0
1991,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",108,0,4,0,0
1992,"south dakota","THUNDERSTORM / THUNDERSTORM WIND",96,0,1,0,0
1992,"south dakota","TORNADO",42,0,9,43.38509,0
1950,"tennessee","TORNADO",3,9,9,0.03,0
1951,"tennessee","TORNADO",1,0,0,0.025,0
1952,"tennessee","TORNADO",26,75,659,13.2025,0
1953,"tennessee","TORNADO",17,4,34,1.03,0
1954,"tennessee","TORNADO",2,0,4,0.2525,0
1955,"tennessee","TORNADO",16,0,16,1.6575,0
1955,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
1955,"tennessee","HAIL",2,0,0,0,0
1956,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
1956,"tennessee","TORNADO",9,3,66,2.6325,0
1956,"tennessee","HAIL",4,0,0,0,0
1957,"tennessee","TORNADO",18,0,19,3.2625,0
1957,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",45,0,0,0,0
1957,"tennessee","HAIL",4,0,0,0,0
1958,"tennessee","TORNADO",2,0,0,0.2525,0
1958,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",31,0,0,0,0
1958,"tennessee","HAIL",5,0,0,0,0
1959,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",18,0,0,0,0
1959,"tennessee","TORNADO",3,0,10,0.75,0
1959,"tennessee","HAIL",16,0,0,0,0
1960,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
1960,"tennessee","TORNADO",2,0,1,0.05,0
1960,"tennessee","HAIL",3,0,0,0,0
1961,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",12,0,0,0,0
1961,"tennessee","TORNADO",3,0,2,0.525,0
1961,"tennessee","HAIL",14,0,0,0,0
1962,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",18,0,0,0,0
1962,"tennessee","TORNADO",1,0,0,0.25,0
1962,"tennessee","HAIL",11,0,0,0,0
1963,"tennessee","HAIL",12,0,0,0,0
1963,"tennessee","TORNADO",14,4,27,4.575,0
1963,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",30,0,0,0,0
1964,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",21,0,0,0,0
1964,"tennessee","HAIL",12,0,0,0,0
1964,"tennessee","TORNADO",7,0,19,7.825,0
1965,"tennessee","TORNADO",12,1,59,6.0825,0
1965,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",29,0,0,0,0
1965,"tennessee","HAIL",9,0,0,0,0
1966,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",39,0,0,0,0
1966,"tennessee","TORNADO",6,0,1,0.1025,0
1966,"tennessee","HAIL",9,0,0,0,0
1967,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",35,0,0,0,0
1967,"tennessee","TORNADO",15,2,12,4.175,0
1967,"tennessee","HAIL",17,0,0,0,0
1968,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",22,0,0,0,0
1968,"tennessee","TORNADO",14,4,33,5.28,0
1968,"tennessee","HAIL",13,0,0,0,0
1969,"tennessee","TORNADO",2,0,0,0.275,0
1969,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",29,0,0,0,0
1969,"tennessee","HAIL",10,0,0,0,0
1970,"tennessee","HAIL",14,0,0,0,0
1970,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",52,0,0,0,0
1970,"tennessee","TORNADO",17,3,114,15.45275,0
1971,"tennessee","HAIL",18,0,0,0,0
1971,"tennessee","TORNADO",20,3,223,7.125,0
1971,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",30,0,0,0,0
1972,"tennessee","HAIL",10,0,0,0,0
1972,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",22,0,0,0,0
1972,"tennessee","TORNADO",12,0,35,1.3025,0
1973,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",64,0,0,0,0
1973,"tennessee","TORNADO",24,1,9,1.56,0
1973,"tennessee","HAIL",16,0,0,0,0
1974,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",78,0,0,0,0
1974,"tennessee","TORNADO",57,47,774,25.1,0
1974,"tennessee","HAIL",24,0,0,0,0
1975,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",65,0,0,0,0
1975,"tennessee","TORNADO",13,3,44,3.925,0
1975,"tennessee","HAIL",5,0,0,0,0
1976,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",50,0,0,0,0
1976,"tennessee","TORNADO",11,0,12,3.82503,0
1976,"tennessee","HAIL",13,0,0,0,0
1977,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",36,0,0,0,0
1977,"tennessee","TORNADO",15,0,20,4.38,0
1977,"tennessee","HAIL",18,0,0,0,0
1978,"tennessee","HAIL",12,0,0,0,0
1978,"tennessee","TORNADO",9,0,27,3.6,0
1978,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",22,0,0,0,0
1979,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",34,0,0,0,0
1979,"tennessee","HAIL",4,0,0,0,0
1979,"tennessee","TORNADO",7,2,9,0.3325,0
1980,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",29,0,0,0,0
1980,"tennessee","TORNADO",18,0,19,1.73025,0
1980,"tennessee","HAIL",7,0,0,0,0
1981,"tennessee","HAIL",7,0,0,0,0
1981,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",25,0,0,0,0
1981,"tennessee","TORNADO",8,0,0,0.40003,0
1982,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",47,0,0,0,0
1982,"tennessee","HAIL",26,0,0,0,0
1982,"tennessee","TORNADO",8,0,1,3.575,0
1983,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",55,0,0,0,0
1983,"tennessee","HAIL",11,0,0,0,0
1983,"tennessee","TORNADO",6,0,1,0.80003,0
1984,"tennessee","HAIL",56,0,0,0,0
1984,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",119,0,12,0,0
1984,"tennessee","TORNADO",33,1,46,10.02503,0
1985,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",105,0,3,0,0
1985,"tennessee","TORNADO",10,0,1,0.5605,0
1985,"tennessee","HAIL",61,0,0,0,0
1986,"tennessee","TORNADO",7,0,11,8.05,0
1986,"tennessee","HAIL",14,0,0,0,0
1986,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",72,0,4,0,0
1987,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",48,0,3,0,0
1987,"tennessee","HAIL",10,0,1,0,0
1987,"tennessee","TORNADO",1,0,21,2.5,0
1988,"tennessee","TORNADO",14,6,38,29.0825,0
1988,"tennessee","HAIL",31,0,0,0,0
1988,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",48,0,2,0,0
1989,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",102,0,3,0,0
1989,"tennessee","HAIL",19,0,0,0,0
1989,"tennessee","TORNADO",13,1,4,0.67825,0
1990,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",136,0,16,0,0
1990,"tennessee","TORNADO",10,0,0,0.83025,0
1990,"tennessee","HAIL",37,0,0,0,0
1991,"tennessee","HAIL",23,0,0,0,0
1991,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",175,0,26,0,0
1991,"tennessee","TORNADO",9,5,59,55.28025,0
1992,"tennessee","THUNDERSTORM / THUNDERSTORM WIND",153,0,0,0,0
1992,"tennessee","TORNADO",8,1,7,0.35525,0
1950,"texas","TORNADO",20,11,106,4.43,0
1951,"texas","TORNADO",15,3,118,3.63278,0
1952,"texas","TORNADO",13,0,13,0.41253,0
1953,"texas","TORNADO",33,150,834,33.5135,0
1954,"texas","TORNADO",84,3,129,5.87528,0
1955,"texas","HAIL",58,0,0,0,0
1955,"texas","TORNADO",110,2,63,8.68312,0
1955,"texas","THUNDERSTORM / THUNDERSTORM WIND",73,0,0,0,0
1956,"texas","HAIL",45,0,0,0,0
1956,"texas","TORNADO",56,0,11,0.87778,0
1956,"texas","THUNDERSTORM / THUNDERSTORM WIND",69,0,0,0,0
1957,"texas","HAIL",100,0,0,0,0
1957,"texas","TORNADO",154,38,489,39.95322,0
1957,"texas","THUNDERSTORM / THUNDERSTORM WIND",92,0,0,0,0
1958,"texas","TORNADO",75,1,53,2.90097,0
1958,"texas","HAIL",92,0,0,0,0
1958,"texas","THUNDERSTORM / THUNDERSTORM WIND",121,0,0,0,0
1959,"texas","THUNDERSTORM / THUNDERSTORM WIND",73,0,0,0,0
1959,"texas","TORNADO",87,6,64,4.61237,0
1959,"texas","HAIL",89,0,0,0,0
1960,"texas","HAIL",83,0,0,0,0
1960,"texas","TORNADO",77,3,73,5.18275,0
1960,"texas","THUNDERSTORM / THUNDERSTORM WIND",64,0,0,0,0
1961,"texas","TORNADO",126,11,278,6.19262,0
1961,"texas","THUNDERSTORM / THUNDERSTORM WIND",91,0,0,0,0
1961,"texas","HAIL",137,0,0,0,0
1962,"texas","TORNADO",143,1,57,14.428,0
1962,"texas","HAIL",134,0,0,0,0
1962,"texas","THUNDERSTORM / THUNDERSTORM WIND",98,0,0,0,0
1963,"texas","THUNDERSTORM / THUNDERSTORM WIND",100,0,0,0,0
1963,"texas","TORNADO",82,0,6,0.78525,0
1963,"texas","HAIL",78,0,0,0,0
1964,"texas","HAIL",75,0,0,0,0
1964,"texas","THUNDERSTORM / THUNDERSTORM WIND",103,0,0,0,0
1964,"texas","TORNADO",78,8,132,27.07959,0
1965,"texas","TORNADO",110,6,96,28.03975,0
1965,"texas","HAIL",123,0,0,0,0
1965,"texas","THUNDERSTORM / THUNDERSTORM WIND",102,0,0,0,0
1966,"texas","THUNDERSTORM / THUNDERSTORM WIND",92,0,0,0,0
1966,"texas","HAIL",110,0,0,0,0
1966,"texas","TORNADO",77,0,11,0.9155,0
1967,"texas","THUNDERSTORM / THUNDERSTORM WIND",73,0,0,0,0
1967,"texas","TORNADO",232,5,44,4.87356,0
1967,"texas","HAIL",98,0,0,0,0
1968,"texas","TORNADO",139,0,15,8.11359,0
1968,"texas","THUNDERSTORM / THUNDERSTORM WIND",128,0,0,0,0
1968,"texas","HAIL",202,0,0,0,0
1969,"texas","THUNDERSTORM / THUNDERSTORM WIND",110,0,0,0,0
1969,"texas","TORNADO",131,3,67,5.47328,0
1969,"texas","HAIL",169,0,0,0,0
1970,"texas","TORNADO",136,51,736,382.03925,0
1970,"texas","THUNDERSTORM / THUNDERSTORM WIND",101,0,0,0,0
1970,"texas","HAIL",88,0,0,0,0
1971,"texas","TORNADO",193,2,178,32.53225,0
1971,"texas","HAIL",165,0,0,0,0
1971,"texas","THUNDERSTORM / THUNDERSTORM WIND",125,0,0,0,0
1972,"texas","TORNADO",145,2,63,12.53875,0
1972,"texas","THUNDERSTORM / THUNDERSTORM WIND",106,0,0,0,0
1972,"texas","HAIL",148,0,0,0,0
1973,"texas","TORNADO",152,14,212,11.46978,0
1973,"texas","HAIL",205,0,0,0,0
1973,"texas","THUNDERSTORM / THUNDERSTORM WIND",146,0,0,0,0
1974,"texas","HAIL",178,0,0,0,0
1974,"texas","THUNDERSTORM / THUNDERSTORM WIND",128,0,0,0,0
1974,"texas","TORNADO",118,2,61,11.15877,0
1975,"texas","THUNDERSTORM / THUNDERSTORM WIND",165,0,0,0,0
1975,"texas","TORNADO",117,10,58,2.67309,0
1975,"texas","HAIL",215,0,0,0,0
1976,"texas","TORNADO",186,2,62,36.10278,0
1976,"texas","HAIL",254,0,0,0,0
1976,"texas","THUNDERSTORM / THUNDERSTORM WIND",145,0,0,0,0
1977,"texas","THUNDERSTORM / THUNDERSTORM WIND",93,0,0,0,0
1977,"texas","HAIL",159,0,0,0,0
1977,"texas","TORNADO",127,1,59,29.88872,0
1978,"texas","THUNDERSTORM / THUNDERSTORM WIND",160,0,0,0,0
1978,"texas","HAIL",195,0,0,0,0
1978,"texas","TORNADO",141,1,0,4.04118,0
1979,"texas","THUNDERSTORM / THUNDERSTORM WIND",254,0,0,0,0
1979,"texas","TORNADO",169,54,1835,327.30098,0
1979,"texas","HAIL",303,0,0,0,0
1980,"texas","HAIL",323,0,0,0,0
1980,"texas","THUNDERSTORM / THUNDERSTORM WIND",279,0,0,0,0
1980,"texas","TORNADO",170,1,52,346.34514,0
1981,"texas","THUNDERSTORM / THUNDERSTORM WIND",289,0,0,0,0
1981,"texas","HAIL",296,0,0,0,0
1981,"texas","TORNADO",183,1,83,66.24701,0
1982,"texas","THUNDERSTORM / THUNDERSTORM WIND",325,0,0,0,0
1982,"texas","HAIL",401,0,0,0,0
1982,"texas","TORNADO",230,13,253,106.04911,0
1983,"texas","HAIL",379,0,0,0,0
1983,"texas","TORNADO",190,8,85,63.15128,0
1983,"texas","THUNDERSTORM / THUNDERSTORM WIND",375,1,22,0,0
1984,"texas","HAIL",386,0,2,0,0
1984,"texas","THUNDERSTORM / THUNDERSTORM WIND",241,0,47,0,0
1984,"texas","TORNADO",94,2,93,109.84207,0
1985,"texas","HAIL",500,0,1,0,0
1985,"texas","THUNDERSTORM / THUNDERSTORM WIND",292,0,13,0,0
1985,"texas","TORNADO",94,4,54,12.875,0
1986,"texas","TORNADO",138,3,120,63.2125,0
1986,"texas","THUNDERSTORM / THUNDERSTORM WIND",328,12,3,0,0
1986,"texas","HAIL",552,0,0,0,0
1987,"texas","THUNDERSTORM / THUNDERSTORM WIND",416,9,51,0,0
1987,"texas","HAIL",341,0,4,0,0
1987,"texas","TORNADO",135,42,342,111.1025,0
1988,"texas","HAIL",396,0,1,0,0
1988,"texas","THUNDERSTORM / THUNDERSTORM WIND",278,2,16,0,0
1988,"texas","TORNADO",92,1,22,65.76,0
1989,"texas","THUNDERSTORM / THUNDERSTORM WIND",554,2,26,0,0
1989,"texas","TORNADO",166,1,75,52.305,0
1989,"texas","HAIL",906,0,6,0,0
1990,"texas","THUNDERSTORM / THUNDERSTORM WIND",524,1,52,0,0
1990,"texas","HAIL",708,0,5,0,0
1990,"texas","TORNADO",163,2,62,123.41128,0
1991,"texas","TORNADO",200,1,24,39.10984,0
1991,"texas","HAIL",898,0,1,0,0
1991,"texas","THUNDERSTORM / THUNDERSTORM WIND",517,0,24,0,0
1992,"texas","THUNDERSTORM / THUNDERSTORM WIND",662,4,17,0,0
1992,"texas","TORNADO",203,0,53,446.5885,0
1953,"utah","TORNADO",2,0,0,0,0
1954,"utah","TORNADO",1,0,0,0.025,0
1955,"utah","TORNADO",3,0,0,0.0025,0
1956,"utah","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1957,"utah","TORNADO",1,0,0,0.025,0
1957,"utah","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
1957,"utah","HAIL",1,0,0,0,0
1958,"utah","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
1958,"utah","HAIL",7,0,0,0,0
1959,"utah","HAIL",3,0,0,0,0
1960,"utah","HAIL",2,0,0,0,0
1961,"utah","TORNADO",1,0,0,0.0025,0
1961,"utah","HAIL",3,0,0,0,0
1961,"utah","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1962,"utah","TORNADO",1,0,0,0,0
1962,"utah","HAIL",2,0,0,0,0
1962,"utah","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
1963,"utah","HAIL",6,0,0,0,0
1963,"utah","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1963,"utah","TORNADO",1,0,0,0,0
1964,"utah","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
1964,"utah","HAIL",1,0,0,0,0
1964,"utah","TORNADO",1,0,0,0.0025,0
1965,"utah","TORNADO",5,0,0,0.03,0
1965,"utah","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
1965,"utah","HAIL",1,0,0,0,0
1966,"utah","TORNADO",2,0,0,0.025,0
1966,"utah","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1967,"utah","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
1967,"utah","HAIL",1,0,0,0,0
1967,"utah","TORNADO",2,0,0,0.025,0
1968,"utah","THUNDERSTORM / THUNDERSTORM WIND",7,0,0,0,0
1968,"utah","TORNADO",4,0,1,0.2525,0
1968,"utah","HAIL",1,0,0,0,0
1969,"utah","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
1969,"utah","TORNADO",3,0,0,0,0
1969,"utah","HAIL",2,0,0,0,0
1970,"utah","TORNADO",5,0,1,0.00025,0
1970,"utah","HAIL",2,0,0,0,0
1970,"utah","THUNDERSTORM / THUNDERSTORM WIND",7,0,0,0,0
1971,"utah","HAIL",3,0,0,0,0
1971,"utah","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1971,"utah","TORNADO",1,0,0,0,0
1972,"utah","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1973,"utah","THUNDERSTORM / THUNDERSTORM WIND",12,0,0,0,0
1973,"utah","HAIL",2,0,0,0,0
1975,"utah","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
1975,"utah","HAIL",1,0,0,0,0
1976,"utah","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
1976,"utah","HAIL",2,0,0,0,0
1977,"utah","HAIL",2,0,0,0,0
1977,"utah","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
1978,"utah","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
1978,"utah","HAIL",1,0,0,0,0
1979,"utah","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
1979,"utah","HAIL",1,0,0,0,0
1980,"utah","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
1980,"utah","HAIL",1,0,0,0,0
1981,"utah","TORNADO",2,0,0,3e-05,0
1981,"utah","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
1981,"utah","HAIL",4,0,0,0,0
1982,"utah","TORNADO",3,0,0,0.02503,0
1982,"utah","THUNDERSTORM / THUNDERSTORM WIND",9,0,0,0,0
1982,"utah","HAIL",1,0,0,0,0
1983,"utah","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
1983,"utah","HAIL",21,0,0,0,0
1984,"utah","THUNDERSTORM / THUNDERSTORM WIND",24,0,0,0,0
1984,"utah","HAIL",4,0,0,0,0
1984,"utah","TORNADO",6,0,0,0.00037,0
1985,"utah","HAIL",11,0,0,0,0
1985,"utah","THUNDERSTORM / THUNDERSTORM WIND",22,0,0,0,0
1986,"utah","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
1986,"utah","TORNADO",4,0,0,0.00012,0
1986,"utah","HAIL",12,0,0,0,0
1987,"utah","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
1987,"utah","HAIL",15,0,8,0,0
1987,"utah","TORNADO",3,0,0,0.00256,0
1988,"utah","THUNDERSTORM / THUNDERSTORM WIND",23,0,1,0,0
1988,"utah","TORNADO",1,0,0,0.0025,0
1988,"utah","HAIL",2,0,0,0,0
1989,"utah","TORNADO",6,0,0,0.05506,0
1989,"utah","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
1989,"utah","HAIL",4,0,0,0,0
1990,"utah","TORNADO",4,0,1,0.02525,0
1990,"utah","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
1990,"utah","HAIL",9,0,0,0,0
1991,"utah","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
1991,"utah","TORNADO",5,0,0,0.00275,0
1991,"utah","HAIL",11,0,0,0,0
1992,"utah","THUNDERSTORM / THUNDERSTORM WIND",28,0,0,0,0
1992,"utah","TORNADO",4,0,0,0.0025,0
1953,"vermont","TORNADO",1,0,0,0.0025,0
1955,"vermont","TORNADO",2,0,0,0.05,0
1955,"vermont","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
1955,"vermont","HAIL",1,0,0,0,0
1956,"vermont","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
1957,"vermont","TORNADO",2,0,0,0.2525,0
1957,"vermont","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
1957,"vermont","HAIL",2,0,0,0,0
1958,"vermont","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
1958,"vermont","HAIL",3,0,0,0,0
1959,"vermont","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
1959,"vermont","HAIL",1,0,0,0,0
1960,"vermont","HAIL",2,0,0,0,0
1960,"vermont","TORNADO",2,0,0,0.0275,0
1960,"vermont","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
1961,"vermont","TORNADO",3,0,0,0.03,0
1961,"vermont","HAIL",3,0,0,0,0
1962,"vermont","HAIL",4,0,0,0,0
1962,"vermont","TORNADO",5,0,1,0.1025,0
1962,"vermont","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
1963,"vermont","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
1963,"vermont","TORNADO",1,0,0,0.0025,0
1964,"vermont","HAIL",4,0,0,0,0
1964,"vermont","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
1965,"vermont","HAIL",2,0,0,0,0
1965,"vermont","TORNADO",1,0,1,0.025,0
